num	gene	desc	n	mindist	nmuts0	nmuts3	nmuts12	npairs0	npairs3	npairs12
9065	ZNF583	zinc finger protein 583	2	275	0	0	0	0	0	0
724	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	2	276	0	0	0	0	0	0
782	BHMT	betaine-homocysteine methyltransferase	2	276	0	0	0	0	0	0
5726	PCDHGA2	protocadherin gamma subfamily A, 2	2	276	0	0	0	0	0	0
6093	POLR2B	polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	4	276	0	0	0	0	0	0
2847	FCRL4	Fc receptor-like 4	2	277	0	0	0	0	0	0
5889	PI16	peptidase inhibitor 16	2	278	0	0	0	0	0	0
6411	PUS7L	pseudouridylate synthase 7 homolog (S. cerevisiae)-like	2	278	0	0	0	0	0	0
1155	C6orf167	chromosome 6 open reading frame 167	2	279	0	0	0	0	0	0
3800	ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	2	279	0	0	0	0	0	0
5367	ODZ4	odz, odd Oz/ten-m homolog 4 (Drosophila)	4	279	0	0	0	0	0	0
8484	UNC13C	unc-13 homolog C (C. elegans)	4	279	0	0	0	0	0	0
8512	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)	2	279	0	0	0	0	0	0
833	BSCL2	Bernardinelli-Seip congenital lipodystrophy 2 (seipin)	2	280	0	0	0	0	0	0
5722	PCDHB8	protocadherin beta 8	3	280	0	0	0	0	0	0
2241	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	2	281	0	0	0	0	0	0
5805	PDS5A	PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)	2	281	0	0	0	0	0	0
7359	SLC7A2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	2	281	0	0	0	0	0	0
8462	UGT2B10	UDP glucuronosyltransferase 2 family, polypeptide B10	4	281	0	0	0	0	0	0
7226	SLC22A7	solute carrier family 22 (organic anion transporter), member 7	2	282	0	0	0	0	0	0
766	BCLAF1	BCL2-associated transcription factor 1	3	283	0	0	0	0	0	0
1909	CROT	carnitine O-octanoyltransferase	2	283	0	0	0	0	0	0
2965	FREM1	FRAS1 related extracellular matrix 1	5	283	0	0	0	0	0	0
3478	HIF1A	hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	3	283	0	0	0	0	0	0
4189	KTN1	kinectin 1 (kinesin receptor)	2	283	0	0	0	0	0	0
9074	ZNF609	zinc finger protein 609	2	283	0	0	0	0	0	0
3853	JMY	junction mediating and regulatory protein, p53 cofactor	2	284	0	0	0	0	0	0
5019	NAB1	NGFI-A binding protein 1 (EGR1 binding protein 1)	2	284	0	0	0	0	0	0
5219	NOD2	nucleotide-binding oligomerization domain containing 2	2	284	0	0	0	0	0	0
7919	TFDP3	transcription factor Dp family, member 3	2	284	0	0	0	0	0	0
3696	IL21R	interleukin 21 receptor	2	285	0	0	0	0	0	0
5349	NYX	nyctalopin	2	285	0	0	0	0	0	0
3959	KIAA0196	KIAA0196	2	286	0	0	0	0	0	0
209	ADNP2	ADNP homeobox 2	3	287	0	0	0	0	0	0
369	ANAPC5	anaphase promoting complex subunit 5	2	287	0	0	0	0	0	0
960	C16orf71	chromosome 16 open reading frame 71	2	287	0	0	0	0	0	0
2364	DTNA	dystrobrevin, alpha	2	287	0	0	0	0	0	0
8817	ZDHHC1	zinc finger, DHHC-type containing 1	2	287	0	0	0	0	0	0
4651	MEI1	meiosis inhibitor 1	3	288	0	0	0	0	0	0
4955	MYH7	myosin, heavy chain 7, cardiac muscle, beta	3	288	0	0	0	0	0	0
5044	NBEA	neurobeachin	5	288	0	0	0	0	0	0
5294	NRXN3	neurexin 3	2	288	0	0	0	0	0	0
6721	RNF20	ring finger protein 20	3	288	0	0	0	0	0	0
1182	C8orf34	chromosome 8 open reading frame 34	2	289	0	0	0	0	0	0
1565	CENPJ	centromere protein J	3	289	0	0	0	0	0	0
8238	TRIM28	tripartite motif-containing 28	2	289	0	0	0	0	0	0
70	ABL1	c-abl oncogene 1, receptor tyrosine kinase	3	290	0	0	0	0	0	0
3168	GLRA2	glycine receptor, alpha 2	2	290	0	0	0	0	0	0
4535	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	2	290	0	0	0	0	0	0
1588	CES1	carboxylesterase 1 (monocyte/macrophage serine esterase 1)	2	291	0	0	0	0	0	0
1860	CPAMD8	C3 and PZP-like, alpha-2-macroglobulin domain containing 8	4	291	0	0	0	0	0	0
7726	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	2	291	0	0	0	0	0	0
7812	TAS2R42	taste receptor, type 2, member 42	2	291	0	0	0	0	0	0
8208	TRAF3IP1	TNF receptor-associated factor 3 interacting protein 1	2	291	0	0	0	0	0	0
8443	UBXN11	UBX domain protein 11	3	291	0	0	0	0	0	0
2567	ERBB2IP	erbb2 interacting protein	3	292	0	0	0	0	0	0
5954	PKDREJ	polycystic kidney disease (polycystin) and REJ homolog (sperm receptor for egg jelly homolog, sea urchin)	2	292	0	0	0	0	0	0
7404	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	3	292	0	0	0	0	0	0
4888	MTMR11	myotubularin related protein 11	2	293	0	0	0	0	0	0
1797	COL12A1	collagen, type XII, alpha 1	4	294	0	0	0	0	0	0
1951	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa	2	294	0	0	0	0	0	0
7321	SLC45A4	solute carrier family 45, member 4	2	295	0	0	0	0	0	0
8469	UHRF1BP1L	UHRF1 (ICBP90) binding protein 1-like	3	295	0	0	0	0	0	0
95	ACE2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	2	296	0	0	0	0	0	0
2880	FGFR4	fibroblast growth factor receptor 4	2	296	0	0	0	0	0	0
6137	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	2	296	0	0	0	0	0	0
641	ATP13A5	ATPase type 13A5	3	297	0	0	0	0	0	0
1597	CFI	complement factor I	2	297	0	0	0	0	0	0
5985	PLCD4	phospholipase C, delta 4	2	297	0	0	0	0	0	0
6159	PPP1R13B	protein phosphatase 1, regulatory (inhibitor) subunit 13B	3	297	0	0	0	0	0	0
9061	ZNF57	zinc finger protein 57	2	297	0	0	0	0	0	0
136	ACTN2	actinin, alpha 2	2	298	0	0	0	0	0	0
2846	FCRL2	Fc receptor-like 2	2	298	0	0	0	0	0	0
4287	LIN9	lin-9 homolog (C. elegans)	2	298	0	0	0	0	0	0
330	ALPK1	alpha-kinase 1	2	299	0	0	0	0	0	0
5827	PEX1	peroxisome biogenesis factor 1	4	299	0	0	0	0	0	0
427	ANO4	anoctamin 4	2	300	0	0	0	0	0	0
1518	CDK13	cyclin-dependent kinase 13	5	300	0	0	0	0	0	0
4527	MAP3K15	mitogen-activated protein kinase kinase kinase 15	2	300	0	0	0	0	0	0
5657	PARP1	poly (ADP-ribose) polymerase family, member 1	2	300	0	0	0	0	0	0
6987	SELE	selectin E (endothelial adhesion molecule 1)	2	300	0	0	0	0	0	0
8143	TNKS2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	2	300	0	0	0	0	0	0
6146	PPIG	peptidylprolyl isomerase G (cyclophilin G)	2	301	0	0	0	0	0	0
7867	TCHHL1	trichohyalin-like 1	3	301	0	0	0	0	0	0
2329	DPP9	dipeptidyl-peptidase 9	2	302	0	0	0	0	0	0
8733	XPO7	exportin 7	2	302	0	0	0	0	0	0
4627	MED12L	mediator complex subunit 12-like	3	303	0	0	0	0	0	0
7730	SVIL	supervillin	4	303	0	0	0	0	0	0
2279	DNAJC11	DnaJ (Hsp40) homolog, subfamily C, member 11	2	304	0	0	0	0	0	0
3632	IFIT2	interferon-induced protein with tetratricopeptide repeats 2	2	304	0	0	0	0	0	0
4563	MARCH6	membrane-associated ring finger (C3HC4) 6	2	304	0	0	0	0	0	0
5361	ODF2	outer dense fiber of sperm tails 2	2	304	0	0	0	0	0	0
379	ANK2	ankyrin 2, neuronal	6	306	0	0	0	0	0	0
2609	EVI5	ecotropic viral integration site 5	2	306	0	0	0	0	0	0
6948	SCUBE1	signal peptide, CUB domain, EGF-like 1	2	306	0	0	0	0	0	0
9088	ZNF646	zinc finger protein 646	5	306	0	0	0	0	0	0
4759	MMP19	matrix metallopeptidase 19	2	307	0	0	0	0	0	0
5138	NFATC4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	2	307	0	0	0	0	0	0
5375	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	3	307	0	0	0	0	0	0
6277	PRPF40A	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	2	307	0	0	0	0	0	0
6352	PTCHD1	patched domain containing 1	2	307	0	0	0	0	0	0
9124	ZNF735	zinc finger protein 735	2	307	0	0	0	0	0	0
115	ACSL1	acyl-CoA synthetase long-chain family member 1	2	308	0	0	0	0	0	0
5365	ODZ2	odz, odd Oz/ten-m homolog 2 (Drosophila)	4	308	0	0	0	0	0	0
7903	TET2	tet oncogene family member 2	2	308	0	0	0	0	0	0
8964	ZNF287	zinc finger protein 287	2	308	0	0	0	0	0	0
404	ANKRD34B	ankyrin repeat domain 34B	2	309	0	0	0	0	0	0
1642	CHRM3	cholinergic receptor, muscarinic 3	2	309	0	0	0	0	0	0
2725	FAM40A	family with sequence similarity 40, member A	2	309	0	0	0	0	0	0
5680	PBXIP1	pre-B-cell leukemia homeobox interacting protein 1	2	309	0	0	0	0	0	0
6376	PTPN12	protein tyrosine phosphatase, non-receptor type 12	2	309	0	0	0	0	0	0
6678	RIMS2	regulating synaptic membrane exocytosis 2	3	309	0	0	0	0	0	0
1620	CHERP	calcium homeostasis endoplasmic reticulum protein	2	310	0	0	0	0	0	0
1809	COL27A1	collagen, type XXVII, alpha 1	3	310	0	0	0	0	0	0
3678	IKZF1	IKAROS family zinc finger 1 (Ikaros)	2	310	0	0	0	0	0	0
7335	SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	2	310	0	0	0	0	0	0
8735	XPR1	xenotropic and polytropic retrovirus receptor	2	310	0	0	0	0	0	0
94	ACE	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	2	311	0	0	0	0	0	0
3145	GJA9	gap junction protein, alpha 9, 59kDa	2	311	0	0	0	0	0	0
3958	KIAA0195	KIAA0195	2	311	0	0	0	0	0	0
6562	RBM23	RNA binding motif protein 23	2	311	0	0	0	0	0	0
8599	VPS18	vacuolar protein sorting 18 homolog (S. cerevisiae)	2	312	0	0	0	0	0	0
1343	CCDC146	coiled-coil domain containing 146	2	313	0	0	0	0	0	0
2500	ELP2	elongation protein 2 homolog (S. cerevisiae)	2	313	0	0	0	0	0	0
5905	PIGN	phosphatidylinositol glycan anchor biosynthesis, class N	2	313	0	0	0	0	0	0
7606	SRRT	serrate RNA effector molecule homolog (Arabidopsis)	2	313	0	0	0	0	0	0
8898	ZNF107	zinc finger protein 107	3	313	0	0	0	0	0	0
1857	CP110	centriolar coiled coil protein 110kDa	2	314	0	0	0	0	0	0
2926	FMO5	flavin containing monooxygenase 5	2	314	0	0	0	0	0	0
8384	TXNDC5	thioredoxin domain containing 5	2	314	0	0	0	0	0	0
3649	IFT172	intraflagellar transport 172 homolog (Chlamydomonas)	2	315	0	0	0	0	0	0
4082	KLF3	Kruppel-like factor 3 (basic)	2	315	0	0	0	0	0	0
9017	ZNF445	zinc finger protein 445	2	316	0	0	0	0	0	0
3558	HPS5	Hermansky-Pudlak syndrome 5	3	317	0	0	0	0	0	0
6885	SAMHD1	SAM domain and HD domain 1	2	317	0	0	0	0	0	0
8891	ZMYM6	zinc finger, MYM-type 6	3	318	0	0	0	0	0	0
9186	ZSCAN5A	zinc finger and SCAN domain containing 5A	2	318	0	0	0	0	0	0
1612	CHD3	chromodomain helicase DNA binding protein 3	3	319	0	0	0	0	0	0
4288	LINGO1	leucine rich repeat and Ig domain containing 1	2	319	0	0	0	0	0	0
8369	TULP1	tubby like protein 1	2	319	0	0	0	0	0	0
3317	GRIA1	glutamate receptor, ionotropic, AMPA 1	3	320	0	0	0	0	0	0
4049	KIF1C	kinesin family member 1C	2	321	0	0	0	0	0	0
4608	MCOLN3	mucolipin 3	2	321	0	0	0	0	0	0
6763	RPGRIP1L	RPGRIP1-like	2	321	0	0	0	0	0	0
348	AMDHD1	amidohydrolase domain containing 1	2	322	0	0	0	0	0	0
936	C14orf145	chromosome 14 open reading frame 145	2	322	0	0	0	0	0	0
3773	IQUB	IQ motif and ubiquitin domain containing	2	322	0	0	0	0	0	0
383	ANKH	ankylosis, progressive homolog (mouse)	2	323	0	0	0	0	0	0
1787	COASY	Coenzyme A synthase	2	323	0	0	0	0	0	0
1988	CUL9	cullin 9	2	323	0	0	0	0	0	0
8895	ZMYND8	zinc finger, MYND-type containing 8	3	323	0	0	0	0	0	0
308	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	2	324	0	0	0	0	0	0
2548	EPHB4	EPH receptor B4	3	324	0	0	0	0	0	0
5926	PIKFYVE	phosphoinositide kinase, FYVE finger containing	3	324	0	0	0	0	0	0
1411	CCNJ	cyclin J	2	325	0	0	0	0	0	0
3089	GCKR	glucokinase (hexokinase 4) regulator	2	325	0	0	0	0	0	0
4577	MATN4	matrilin 4	2	325	0	0	0	0	0	0
5880	PHLDB1	pleckstrin homology-like domain, family B, member 1	2	325	0	0	0	0	0	0
8119	TMPRSS13	transmembrane protease, serine 13	2	325	0	0	0	0	0	0
366	ANAPC1	anaphase promoting complex subunit 1	4	326	0	0	0	0	0	0
4907	MTTP	microsomal triglyceride transfer protein	2	326	0	0	0	0	0	0
5271	NR1I2	nuclear receptor subfamily 1, group I, member 2	2	326	0	0	0	0	0	0
5654	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	2	326	0	0	0	0	0	0
4659	MEP1A	meprin A, alpha (PABA peptide hydrolase)	2	327	0	0	0	0	0	0
6814	RREB1	ras responsive element binding protein 1	4	327	0	0	0	0	0	0
3614	HYOU1	hypoxia up-regulated 1	3	328	0	0	0	0	0	0
5205	NLRX1	NLR family member X1	2	328	0	0	0	0	0	0
753	BCAR3	breast cancer anti-estrogen resistance 3	2	329	0	0	0	0	0	0
4854	MSH4	mutS homolog 4 (E. coli)	3	329	0	0	0	0	0	0
7593	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	2	329	0	0	0	0	0	0
8440	UBR5	ubiquitin protein ligase E3 component n-recognin 5	3	329	0	0	0	0	0	0
80	ACACB	acetyl-Coenzyme A carboxylase beta	4	330	0	0	0	0	0	0
6276	PRPF39	PRP39 pre-mRNA processing factor 39 homolog (S. cerevisiae)	2	330	0	0	0	0	0	0
6762	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	3	330	0	0	0	0	0	0
3002	FZD1	frizzled homolog 1 (Drosophila)	2	331	0	0	0	0	0	0
6702	RNASEN	ribonuclease type III, nuclear	2	331	0	0	0	0	0	0
10	AADACL4	arylacetamide deacetylase-like 4	2	332	0	0	0	0	0	0
1623	CHI3L1	chitinase 3-like 1 (cartilage glycoprotein-39)	2	332	0	0	0	0	0	0
3044	GALNT11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11)	2	332	0	0	0	0	0	0
3244	GPR116	G protein-coupled receptor 116	2	332	0	0	0	0	0	0
3301	GPRIN1	G protein regulated inducer of neurite outgrowth 1	2	332	0	0	0	0	0	0
3991	KIAA0947	KIAA0947	4	332	0	0	0	0	0	0
1558	CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)	4	333	0	0	0	0	0	0
3532	HNRNPK	heterogeneous nuclear ribonucleoprotein K	2	333	0	0	0	0	0	0
3589	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	2	333	0	0	0	0	0	0
5589	P2RX2	purinergic receptor P2X, ligand-gated ion channel, 2	2	333	0	0	0	0	0	0
1556	CELF6	CUGBP, Elav-like family member 6	2	334	0	0	0	0	0	0
2027	CYP1A2	cytochrome P450, family 1, subfamily A, polypeptide 2	2	334	0	0	0	0	0	0
3155	GLB1L	galactosidase, beta 1-like	2	334	0	0	0	0	0	0
2288	DNAJC3	DnaJ (Hsp40) homolog, subfamily C, member 3	2	335	0	0	0	0	0	0
3093	GCNT1	glucosaminyl (N-acetyl) transferase 1, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	2	336	0	0	0	0	0	0
9135	ZNF77	zinc finger protein 77	2	336	0	0	0	0	0	0
6565	RBM27	RNA binding motif protein 27	2	337	0	0	0	0	0	0
7137	SIGLEC1	sialic acid binding Ig-like lectin 1, sialoadhesin	2	337	0	0	0	0	0	0
8305	TSNARE1	t-SNARE domain containing 1	2	337	0	0	0	0	0	0
1965	CTNNA3	catenin (cadherin-associated protein), alpha 3	2	338	0	0	0	0	0	0
5078	NCOR2	nuclear receptor co-repressor 2	3	338	0	0	0	0	0	0
5125	NEURL	neuralized homolog (Drosophila)	2	338	0	0	0	0	0	0
8420	UBE3B	ubiquitin protein ligase E3B	2	338	0	0	0	0	0	0
3504	HJURP	Holliday junction recognition protein	2	339	0	0	0	0	0	0
1474	CDC25C	cell division cycle 25 homolog C (S. pombe)	2	340	0	0	0	0	0	0
4215	LARP1	La ribonucleoprotein domain family, member 1	4	340	0	0	0	0	0	0
5004	MYST4	MYST histone acetyltransferase (monocytic leukemia) 4	3	340	0	0	0	0	0	0
2802	FBLN7	fibulin 7	2	341	0	0	0	0	0	0
5825	PER3	period homolog 3 (Drosophila)	2	341	0	0	0	0	0	0
2531	EPAS1	endothelial PAS domain protein 1	3	342	0	0	0	0	0	0
3082	GBP6	guanylate binding protein family, member 6	2	343	0	0	0	0	0	0
4968	MYLK3	myosin light chain kinase 3	3	344	0	0	0	0	0	0
7468	SNX27	sorting nexin family member 27	2	344	0	0	0	0	0	0
1614	CHD5	chromodomain helicase DNA binding protein 5	3	345	0	0	0	0	0	0
5601	PABPC1L	poly(A) binding protein, cytoplasmic 1-like	2	345	0	0	0	0	0	0
6440	QSOX1	quiescin Q6 sulfhydryl oxidase 1	2	347	0	0	0	0	0	0
8354	TUBA4A	tubulin, alpha 4a	2	347	0	0	0	0	0	0
6402	PTPRS	protein tyrosine phosphatase, receptor type, S	3	348	0	0	0	0	0	0
6496	RAI14	retinoic acid induced 14	2	348	0	0	0	0	0	0
3126	GGT7	gamma-glutamyltransferase 7	2	349	0	0	0	0	0	0
5996	PLEKHA2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2	2	349	0	0	0	0	0	0
7426	SMG6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	2	349	0	0	0	0	0	0
3969	KIAA0415	KIAA0415	2	350	0	0	0	0	0	0
1697	CLEC18B	C-type lectin domain family 18, member B	2	351	0	0	0	0	0	0
2522	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	2	351	0	0	0	0	0	0
3964	KIAA0319	KIAA0319	3	351	0	0	0	0	0	0
5961	PKP4	plakophilin 4	2	351	0	0	0	0	0	0
44	ABCC12	ATP-binding cassette, sub-family C (CFTR/MRP), member 12	2	352	0	0	0	0	0	0
3283	GPR64	G protein-coupled receptor 64	2	352	0	0	0	0	0	0
5137	NFATC3	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	3	352	0	0	0	0	0	0
4643	MEF2C	myocyte enhancer factor 2C	2	353	0	0	0	0	0	0
6255	PRLR	prolactin receptor	2	354	0	0	0	0	0	0
3626	IDS	iduronate 2-sulfatase (Hunter syndrome)	3	356	0	0	0	0	0	0
4897	MTMR8	myotubularin related protein 8	2	356	0	0	0	0	0	0
1585	CEP76	centrosomal protein 76kDa	2	357	0	0	0	0	0	0
3423	HDAC9	histone deacetylase 9	2	357	0	0	0	0	0	0
7208	SLC18A3	solute carrier family 18 (vesicular acetylcholine), member 3	2	358	0	0	0	0	0	0
4104	KLHL38	kelch-like 38 (Drosophila)	2	359	0	0	0	0	0	0
5310	NTRK1	neurotrophic tyrosine kinase, receptor, type 1	2	359	0	0	0	0	0	0
6735	RNF43	ring finger protein 43	2	359	0	0	0	0	0	0
7336	SLC5A10	solute carrier family 5 (sodium/glucose cotransporter), member 10	2	360	0	0	0	0	0	0
8828	ZDHHC8	zinc finger, DHHC-type containing 8	2	360	0	0	0	0	0	0
1142	C5orf36	chromosome 5 open reading frame 36	3	361	0	0	0	0	0	0
5190	NLRC5	NLR family, CARD domain containing 5	3	361	0	0	0	0	0	0
2544	EPHA8	EPH receptor A8	3	362	0	0	0	0	0	0
3973	KIAA0513	KIAA0513	2	362	0	0	0	0	0	0
7960	THSD7A	thrombospondin, type I, domain containing 7A	2	362	0	0	0	0	0	0
8438	UBR3	ubiquitin protein ligase E3 component n-recognin 3	2	362	0	0	0	0	0	0
9034	ZNF496	zinc finger protein 496	2	362	0	0	0	0	0	0
2328	DPP6	dipeptidyl-peptidase 6	2	363	0	0	0	0	0	0
4127	KPNA4	karyopherin alpha 4 (importin alpha 3)	2	363	0	0	0	0	0	0
4278	LIMA1	LIM domain and actin binding 1	2	364	0	0	0	0	0	0
6073	POGZ	pogo transposable element with ZNF domain	3	364	0	0	0	0	0	0
6581	RC3H1	ring finger and CCCH-type zinc finger domains 1	2	365	0	0	0	0	0	0
127	ACSS3	acyl-CoA synthetase short-chain family member 3	2	366	0	0	0	0	0	0
8640	WDR17	WD repeat domain 17	2	366	0	0	0	0	0	0
2074	DBH	dopamine beta-hydroxylase (dopamine beta-monooxygenase)	2	367	0	0	0	0	0	0
5045	NBEAL1	neurobeachin-like 1	3	367	0	0	0	0	0	0
5146	NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	2	367	0	0	0	0	0	0
8983	ZNF343	zinc finger protein 343	3	367	0	0	0	0	0	0
174	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif, 16	2	368	0	0	0	0	0	0
502	ARFGEF2	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)	4	368	0	0	0	0	0	0
2018	CYFIP2	cytoplasmic FMR1 interacting protein 2	2	368	0	0	0	0	0	0
2321	DOT1L	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	3	368	0	0	0	0	0	0
6992	SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	2	368	0	0	0	0	0	0
7422	SMEK1	SMEK homolog 1, suppressor of mek1 (Dictyostelium)	2	368	0	0	0	0	0	0
8252	TRIM6-TRIM34	TRIM6-TRIM34	2	368	0	0	0	0	0	0
8545	USP6NL	USP6 N-terminal like	2	368	0	0	0	0	0	0
6663	RHOT2	ras homolog gene family, member T2	2	369	0	0	0	0	0	0
1762	CNOT10	CCR4-NOT transcription complex, subunit 10	2	370	0	0	0	0	0	0
6314	PSD3	pleckstrin and Sec7 domain containing 3	2	370	0	0	0	0	0	0
6943	SCP2	sterol carrier protein 2	2	370	0	0	0	0	0	0
231	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	2	373	0	0	0	0	0	0
5239	NOTCH1	Notch homolog 1, translocation-associated (Drosophila)	3	373	0	0	0	0	0	0
5245	NOX3	NADPH oxidase 3	2	373	0	0	0	0	0	0
138	ACTN4	actinin, alpha 4	2	374	0	0	0	0	0	0
277	AKAP6	A kinase (PRKA) anchor protein 6	3	374	0	0	0	0	0	0
1639	CHRD	chordin	2	374	0	0	0	0	0	0
1152	C6orf138	chromosome 6 open reading frame 138	2	375	0	0	0	0	0	0
2857	FERMT2	fermitin family homolog 2 (Drosophila)	2	375	0	0	0	0	0	0
3247	GPR124	G protein-coupled receptor 124	2	375	0	0	0	0	0	0
4947	MYH11	myosin, heavy chain 11, smooth muscle	3	375	0	0	0	0	0	0
5988	PLCH1	phospholipase C, eta 1	3	376	0	0	0	0	0	0
272	AKAP11	A kinase (PRKA) anchor protein 11	3	377	0	0	0	0	0	0
1781	CNTN6	contactin 6	2	377	0	0	0	0	0	0
8430	UBN1	ubinuclein 1	3	377	0	0	0	0	0	0
9056	ZNF561	zinc finger protein 561	2	377	0	0	0	0	0	0
9148	ZNF808	zinc finger protein 808	2	378	0	0	0	0	0	0
5629	PALLD	palladin, cytoskeletal associated protein	2	379	0	0	0	0	0	0
428	ANO5	anoctamin 5	2	380	0	0	0	0	0	0
541	ARID1B	AT rich interactive domain 1B (SWI1-like)	4	380	0	0	0	0	0	0
7742	SYNE2	spectrin repeat containing, nuclear envelope 2	6	380	0	0	0	0	0	0
8787	ZBTB49	zinc finger and BTB domain containing 49	2	380	0	0	0	0	0	0
4490	MAGEE2	melanoma antigen family E, 2	2	381	0	0	0	0	0	0
5056	NCAPD3	non-SMC condensin II complex, subunit D3	3	381	0	0	0	0	0	0
97	ACIN1	apoptotic chromatin condensation inducer 1	2	383	0	0	0	0	0	0
5084	NDST2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	2	383	0	0	0	0	0	0
4917	MUC5B	mucin 5B, oligomeric mucus/gel-forming	4	385	0	0	0	0	0	0
9037	ZNF512B	zinc finger protein 512B	2	385	0	0	0	0	0	0
4453	LY9	lymphocyte antigen 9	2	386	0	0	0	0	0	0
5656	PARN	poly(A)-specific ribonuclease (deadenylation nuclease)	2	386	0	0	0	0	0	0
5565	OSBPL9	oxysterol binding protein-like 9	2	387	0	0	0	0	0	0
788	BIRC3	baculoviral IAP repeat-containing 3	2	388	0	0	0	0	0	0
3328	GRIN2A	glutamate receptor, ionotropic, N-methyl D-aspartate 2A	3	388	0	0	0	0	0	0
8697	WNK4	WNK lysine deficient protein kinase 4	2	388	0	0	0	0	0	0
9008	ZNF429	zinc finger protein 429	2	388	0	0	0	0	0	0
421	ANKZF1	ankyrin repeat and zinc finger domain containing 1	2	389	0	0	0	0	0	0
3675	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein	2	390	0	0	0	0	0	0
6723	RNF213	ring finger protein 213	2	390	0	0	0	0	0	0
8726	XPC	xeroderma pigmentosum, complementation group C	3	390	0	0	0	0	0	0
6971	SEC23A	Sec23 homolog A (S. cerevisiae)	2	392	0	0	0	0	0	0
7931	TGFBRAP1	transforming growth factor, beta receptor associated protein 1	2	392	0	0	0	0	0	0
1615	CHD6	chromodomain helicase DNA binding protein 6	4	393	0	0	0	0	0	0
2439	EFTUD2	elongation factor Tu GTP binding domain containing 2	2	393	0	0	0	0	0	0
2771	FAM91A1	family with sequence similarity 91, member A1	2	395	0	0	0	0	0	0
6677	RIMS1	regulating synaptic membrane exocytosis 1	3	395	0	0	0	0	0	0
8281	TRPS1	trichorhinophalangeal syndrome I	2	395	0	0	0	0	0	0
3474	HIAT1	hippocampus abundant transcript 1	2	398	0	0	0	0	0	0
6081	POLG	polymerase (DNA directed), gamma	2	398	0	0	0	0	0	0
7129	SHROOM1	shroom family member 1	2	398	0	0	0	0	0	0
8478	UMODL1	uromodulin-like 1	2	398	0	0	0	0	0	0
1222	CACNA1E	calcium channel, voltage-dependent, R type, alpha 1E subunit	3	399	0	0	0	0	0	0
3246	GPR123	G protein-coupled receptor 123	2	400	0	0	0	0	0	0
3750	INTU	inturned planar cell polarity effector homolog (Drosophila)	2	400	0	0	0	0	0	0
385	ANKIB1	ankyrin repeat and IBR domain containing 1	3	401	0	0	0	0	0	0
6054	PNLDC1	poly(A)-specific ribonuclease (PARN)-like domain containing 1	2	401	0	0	0	0	0	0
7349	SLC6A18	solute carrier family 6, member 18	2	401	0	0	0	0	0	0
3075	GBA2	glucosidase, beta (bile acid) 2	2	402	0	0	0	0	0	0
